ACCIDENT REF,BOROUGH,BORO,EASTING,NORTHING,CREFNO,CASUALTY CLASS,CASUALTY SEX,CASUALTY AGE (BANDED),CASUALTY AGE,NO. OF CASUALTIES,CASUALTY SEVERITY,PED LOCATION,PED MOVEMENT,MODE OF TRAVEL,ACCIDENT DATE
1190164379,KINGSTON-UPON-THAMES,23,521374,168551,1,3 PEDESTRIAN,2 FEMALE,60+,73,1,1,08 IN CENTRE OF CARRIAGEWAY,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/7
1190164383,BARKING & DAGENHAM,16,548938,186810,1,3 PEDESTRIAN,2 FEMALE,16-24,17,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/19
1190164390,SUTTON,21,526911,167044,1,3 PEDESTRIAN,2 FEMALE,25-59,33,1,1,09 IN ROAD - NOT CROSSING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/4
1190164400,HARINGEY,31,533808,190008,1,3 PEDESTRIAN,2 FEMALE,60+,64,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/19
1190164416,EALING,27,520415,179705,1,3 PEDESTRIAN,2 FEMALE,25-59,42,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/19
1190164424,CROYDON,20,531168,161466,1,3 PEDESTRIAN,2 FEMALE,25-59,59,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/19
1190164425,CAMDEN,2,530300,182965,1,3 PEDESTRIAN,1 MALE,16-24,19,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/20
1190164439,BRENT,28,522060,184983,1,3 PEDESTRIAN,1 MALE,16-24,18,1,2,08 IN CENTRE OF CARRIAGEWAY,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/19
1190164441,KINGSTON-UPON-THAMES,23,518186,165525,1,3 PEDESTRIAN,2 FEMALE,25-59,28,1,2,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/19
1190164451,TOWER HAMLETS,5,537993,182624,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,2,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/20
1190164457,HOUNSLOW,25,512692,172156,1,3 PEDESTRIAN,2 FEMALE,25-59,25,1,2,01 CROSSING ROAD ON PED XING,4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN,2019/2/19
1190164461,HARROW,29,516635,192485,1,3 PEDESTRIAN,1 MALE,60+,73,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/19
1190164479,CAMDEN,2,528950,184720,1,3 PEDESTRIAN,2 FEMALE,U,,1,2,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/19
1190164535,BRENT,28,518058,184966,1,3 PEDESTRIAN,1 MALE,25-59,30,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/17
1190164583,WALTHAM FOREST,13,537725,188184,1,3 PEDESTRIAN,1 MALE,16-24,22,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/21
1190164604,NEWHAM,17,540453,180725,1,3 PEDESTRIAN,1 MALE,60+,60,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/21
1190164607,KENSINGTON & CHELSEA,12,525033,178607,1,3 PEDESTRIAN,1 MALE,25-59,57,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/20
1190164613,HACKNEY,4,533698,187819,1,3 PEDESTRIAN,1 MALE,25-59,32,1,1,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/21
1190164618,WESTMINSTER,1,526823,181962,1,3 PEDESTRIAN,1 MALE,60+,78,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/1/30
1190164632,WALTHAM FOREST,13,537814,188410,1,3 PEDESTRIAN,1 MALE,25-59,47,1,1,09 IN ROAD - NOT CROSSING,6 IN RD NOT CROSSING MSK,1 PEDESTRIAN,2019/2/20
1190164635,HARINGEY,31,531346,189841,1,3 PEDESTRIAN,1 MALE,60+,75,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/20
1190164636,KENSINGTON & CHELSEA,12,526523,178030,1,3 PEDESTRIAN,1 MALE,25-59,43,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/20
1190164653,WANDSWORTH,10,527414,175130,2,3 PEDESTRIAN,1 MALE,25-59,41,2,1,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/2/21
1190164711,WESTMINSTER,1,527945,181965,1,3 PEDESTRIAN,1 MALE,60+,85,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/11
1190164748,HAVERING,15,552163,183967,1,3 PEDESTRIAN,2 FEMALE,0-15,12,1,1,08 IN CENTRE OF CARRIAGEWAY,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/20
1190164751,HARROW,29,517045,192332,1,3 PEDESTRIAN,1 MALE,25-59,41,1,1,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/21
1190164754,LEWISHAM,7,536542,175920,1,3 PEDESTRIAN,1 MALE,25-59,47,2,1,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/21
1190164754,LEWISHAM,7,536542,175920,2,3 PEDESTRIAN,2 FEMALE,0-15,11,2,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/21
1190164759,WESTMINSTER,1,530139,180084,1,3 PEDESTRIAN,2 FEMALE,25-59,36,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/22
1190164766,HACKNEY,4,534968,184942,1,3 PEDESTRIAN,2 FEMALE,25-59,30,1,1,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/18
1190164780,LEWISHAM,7,537886,174255,1,3 PEDESTRIAN,2 FEMALE,0-15,6,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/21
1190164786,HOUNSLOW,25,512474,178189,1,3 PEDESTRIAN,2 FEMALE,25-59,36,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/11
1190164800,WESTMINSTER,1,528454,181006,1,3 PEDESTRIAN,2 FEMALE,25-59,59,1,2,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/21
1190164803,ISLINGTON,3,529828,185010,2,3 PEDESTRIAN,2 FEMALE,16-24,20,2,2,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/20
1190164805,WESTMINSTER,1,529274,181280,1,3 PEDESTRIAN,2 FEMALE,25-59,37,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/22
1190164818,WESTMINSTER,1,531019,180792,1,3 PEDESTRIAN,2 FEMALE,25-59,27,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/21
1190164826,REDBRIDGE,14,540303,191726,1,3 PEDESTRIAN,1 MALE,25-59,29,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/21
1190164828,NEWHAM,17,542339,184233,1,3 PEDESTRIAN,2 FEMALE,25-59,58,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/21
1190164837,ISLINGTON,3,532638,181932,1,3 PEDESTRIAN,2 FEMALE,25-59,28,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/21
1190164844,EALING,27,517138,179069,1,3 PEDESTRIAN,1 MALE,25-59,57,1,1,09 IN ROAD - NOT CROSSING,5 IN RD NOT CROSSING,1 PEDESTRIAN,2019/2/14
1190164864,HARINGEY,31,530830,188264,1,3 PEDESTRIAN,2 FEMALE,25-59,28,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/21
1190164897,BARKING & DAGENHAM,16,543730,184062,1,3 PEDESTRIAN,1 MALE,25-59,38,1,2,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/22
1190164906,KENSINGTON & CHELSEA,12,524115,181779,1,3 PEDESTRIAN,1 MALE,60+,71,1,2,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/22
1190164921,HACKNEY,4,531574,186893,2,3 PEDESTRIAN,2 FEMALE,25-59,32,2,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/22
1190164923,CROYDON,20,531831,166543,1,3 PEDESTRIAN,2 FEMALE,25-59,41,1,1,08 IN CENTRE OF CARRIAGEWAY,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/22
1190164946,GREENWICH,6,541930,179083,1,3 PEDESTRIAN,1 MALE,16-24,22,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/1/31
1190165032,HARINGEY,31,530264,189268,1,3 PEDESTRIAN,2 FEMALE,25-59,58,1,2,09 IN ROAD - NOT CROSSING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/22
1190165050,CROYDON,20,532537,163279,1,3 PEDESTRIAN,2 FEMALE,25-59,27,1,2,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/22
1190165088,HAVERING,15,551379,188655,1,3 PEDESTRIAN,1 MALE,25-59,26,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165090,WESTMINSTER,1,528879,181134,1,3 PEDESTRIAN,2 FEMALE,25-59,36,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165097,CAMDEN,2,530327,183012,1,3 PEDESTRIAN,1 MALE,16-24,18,1,2,04 CROSSING ROAD WITHIN 50M XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165104,HACKNEY,4,531820,187179,1,3 PEDESTRIAN,1 MALE,25-59,57,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/23
1190165114,HILLINGDON,26,506714,180976,1,3 PEDESTRIAN,1 MALE,25-59,39,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/23
1190165138,BARNET,30,525732,190306,1,3 PEDESTRIAN,1 MALE,16-24,19,2,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/15
1190165138,BARNET,30,525732,190306,2,3 PEDESTRIAN,2 FEMALE,16-24,17,2,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/15
1190165143,HACKNEY,4,534932,184953,1,3 PEDESTRIAN,2 FEMALE,25-59,52,1,1,04 CROSSING ROAD WITHIN 50M XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/23
1190165175,ISLINGTON,3,530702,184042,1,3 PEDESTRIAN,1 MALE,25-59,30,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165196,BROMLEY,19,540735,170277,1,3 PEDESTRIAN,1 MALE,25-59,55,1,1,08 IN CENTRE OF CARRIAGEWAY,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/24
1190165202,BROMLEY,19,537440,170300,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/23
1190165212,WANDSWORTH,10,527393,176320,1,3 PEDESTRIAN,2 FEMALE,25-59,27,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/24
1190165213,NEWHAM,17,542225,184829,1,3 PEDESTRIAN,1 MALE,25-59,35,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/24
1190165218,GREENWICH,6,539071,178037,2,3 PEDESTRIAN,2 FEMALE,25-59,57,2,1,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/2/24
1190165219,GREENWICH,6,545300,178593,1,3 PEDESTRIAN,2 FEMALE,0-15,12,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/23
1190165226,WANDSWORTH,10,528662,176352,2,3 PEDESTRIAN,1 MALE,60+,79,2,1,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165232,CAMDEN,2,529308,183220,1,3 PEDESTRIAN,1 MALE,60+,73,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/23
1190165246,BARNET,30,526743,187511,2,3 PEDESTRIAN,1 MALE,16-24,22,2,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/24
1190165248,LEWISHAM,7,534919,171979,1,3 PEDESTRIAN,2 FEMALE,0-15,14,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/23
1190165261,NEWHAM,17,539916,184649,1,3 PEDESTRIAN,1 MALE,16-24,19,1,2,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/24
1190165265,WALTHAM FOREST,13,538468,189714,1,3 PEDESTRIAN,2 FEMALE,25-59,32,1,1,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/24
1190165297,WESTMINSTER,1,525086,181495,1,3 PEDESTRIAN,1 MALE,25-59,57,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165327,WALTHAM FOREST,13,537595,187904,1,3 PEDESTRIAN,1 MALE,25-59,25,1,1,08 IN CENTRE OF CARRIAGEWAY,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/22
1190165329,BROMLEY,19,538120,165967,1,3 PEDESTRIAN,2 FEMALE,25-59,39,1,1,04 CROSSING ROAD WITHIN 50M XING,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/24
1190165349,LEWISHAM,7,534842,173065,1,3 PEDESTRIAN,1 MALE,0-15,5,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/24
1190165356,WANDSWORTH,10,527209,171057,1,3 PEDESTRIAN,1 MALE,25-59,56,1,2,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/24
1190165361,NEWHAM,17,542642,185871,1,3 PEDESTRIAN,1 MALE,0-15,9,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/24
1190165391,NEWHAM,17,538838,184270,1,3 PEDESTRIAN,2 FEMALE,25-59,32,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/24
1190165392,BROMLEY,19,539857,169622,1,3 PEDESTRIAN,1 MALE,60+,65,1,1,05 CROSSING ROAD (NOT ON XING),2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN,2019/2/24
1190165405,WALTHAM FOREST,13,537610,194813,2,3 PEDESTRIAN,1 MALE,25-59,59,2,2,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/2/25
1190165418,REDBRIDGE,14,540687,191428,1,3 PEDESTRIAN,1 MALE,25-59,34,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165422,ENFIELD,32,534747,196466,1,3 PEDESTRIAN,1 MALE,25-59,51,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/1
1190165432,HACKNEY,4,534862,185994,1,3 PEDESTRIAN,1 MALE,60+,82,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/25
1190165458,GREENWICH,6,545504,179258,1,3 PEDESTRIAN,1 MALE,25-59,40,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/25
1190165480,GREENWICH,6,546217,178350,2,3 PEDESTRIAN,2 FEMALE,25-59,36,2,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/25
1190165500,WANDSWORTH,10,525849,174031,1,3 PEDESTRIAN,1 MALE,25-59,29,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/15
1190165503,WANDSWORTH,10,529363,176477,1,3 PEDESTRIAN,1 MALE,25-59,50,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/25
1190165504,HAMMERSMITH & FULHAM,11,523329,179971,1,3 PEDESTRIAN,1 MALE,0-15,3,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/24
1190165507,BARNET,30,526582,190829,1,3 PEDESTRIAN,2 FEMALE,60+,62,1,2,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/25
1190165532,LEWISHAM,7,538282,175917,1,3 PEDESTRIAN,1 MALE,60+,71,1,1,01 CROSSING ROAD ON PED XING,4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN,2019/2/26
1190165535,ENFIELD,32,531459,195305,1,3 PEDESTRIAN,2 FEMALE,60+,67,1,2,08 IN CENTRE OF CARRIAGEWAY,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165538,GREENWICH,6,538377,177509,1,3 PEDESTRIAN,2 FEMALE,16-24,20,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/20
1190165542,NEWHAM,17,540308,183230,1,3 PEDESTRIAN,2 FEMALE,25-59,48,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/25
1190165548,RICHMOND-UPON-THAMES,24,515977,172568,2,3 PEDESTRIAN,1 MALE,0-15,11,2,1,09 IN ROAD - NOT CROSSING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/25
1190165586,LAMBETH,9,528568,175771,1,3 PEDESTRIAN,1 MALE,0-15,12,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/26
1190165588,BARKING & DAGENHAM,16,545160,184426,1,3 PEDESTRIAN,1 MALE,0-15,3,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165607,KENSINGTON & CHELSEA,12,527387,178188,1,3 PEDESTRIAN,1 MALE,60+,71,1,1,04 CROSSING ROAD WITHIN 50M XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165613,GREENWICH,6,540306,177237,1,3 PEDESTRIAN,2 FEMALE,0-15,13,1,1,10 UNKNOWN OR OTHER,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/25
1190165638,LAMBETH,9,529495,175338,1,3 PEDESTRIAN,1 MALE,25-59,52,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/26
1190165647,BROMLEY,19,546142,165996,1,3 PEDESTRIAN,2 FEMALE,25-59,29,1,1,09 IN ROAD - NOT CROSSING,5 IN RD NOT CROSSING,1 PEDESTRIAN,2019/1/20
1190165676,NEWHAM,17,539913,181069,1,3 PEDESTRIAN,1 MALE,0-15,8,1,1,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/26
1190165677,MERTON,22,524969,169819,1,3 PEDESTRIAN,2 FEMALE,16-24,16,1,1,04 CROSSING ROAD WITHIN 50M XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/25
1190165679,HILLINGDON,26,510434,181151,1,3 PEDESTRIAN,2 FEMALE,25-59,32,1,2,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/26
1190165690,WESTMINSTER,1,529921,181052,1,3 PEDESTRIAN,1 MALE,25-59,31,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/26
1190165698,BARKING & DAGENHAM,16,548709,186116,1,3 PEDESTRIAN,2 FEMALE,0-15,5,1,1,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/26
1190165729,GREENWICH,6,542780,174418,1,3 PEDESTRIAN,2 FEMALE,60+,79,1,1,04 CROSSING ROAD WITHIN 50M XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/26
1190165759,HARROW,29,517738,190372,1,3 PEDESTRIAN,2 FEMALE,25-59,31,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/26
1190165790,NEWHAM,17,541250,184575,1,3 PEDESTRIAN,1 MALE,0-15,11,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/27
1190165806,HARROW,29,513925,185936,1,3 PEDESTRIAN,1 MALE,0-15,15,1,1,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/26
1190165808,WESTMINSTER,1,530162,179593,1,3 PEDESTRIAN,1 MALE,25-59,58,1,2,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/27
1190165814,KENSINGTON & CHELSEA,12,524954,179248,1,3 PEDESTRIAN,2 FEMALE,25-59,25,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/26
1190165848,WESTMINSTER,1,527795,182239,1,3 PEDESTRIAN,1 MALE,25-59,34,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/27
1190165879,WESTMINSTER,1,527021,181749,1,3 PEDESTRIAN,2 FEMALE,25-59,56,1,1,08 IN CENTRE OF CARRIAGEWAY,7 IN RD FACING TRAFFIC,1 PEDESTRIAN,2019/2/26
1190165883,LEWISHAM,7,539508,176120,1,3 PEDESTRIAN,1 MALE,60+,64,1,2,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/1/22
1190165889,WESTMINSTER,1,527915,181983,2,3 PEDESTRIAN,2 FEMALE,16-24,23,2,2,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN,2019/2/27
1190165898,HARINGEY,31,532303,190320,1,3 PEDESTRIAN,1 MALE,25-59,33,1,2,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/27
1190165907,ISLINGTON,3,529569,187063,1,3 PEDESTRIAN,2 FEMALE,25-59,41,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/27
1190165921,ENFIELD,32,533326,192967,1,3 PEDESTRIAN,1 MALE,0-15,9,1,1,08 IN CENTRE OF CARRIAGEWAY,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/27
1190165939,BARNET,30,523069,188616,1,3 PEDESTRIAN,1 MALE,16-24,16,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/26
1190165943,BROMLEY,19,540018,166158,1,3 PEDESTRIAN,2 FEMALE,60+,85,1,1,06 ON FOOTPATH - VERGE,9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/27
1190165947,BROMLEY,19,545520,169488,1,3 PEDESTRIAN,1 MALE,0-15,7,1,1,05 CROSSING ROAD (NOT ON XING),4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN,2019/2/17
1190165978,MERTON,22,525718,168688,1,3 PEDESTRIAN,2 FEMALE,60+,68,1,1,09 IN ROAD - NOT CROSSING,8 IN RD BACK TO TRAFFIC,1 PEDESTRIAN,2019/2/27
1190166003,BARNET,30,520722,189698,1,3 PEDESTRIAN,1 MALE,60+,81,1,2,08 IN CENTRE OF CARRIAGEWAY,4 FROM DRIVERS O/SIDE MSK,1 PEDESTRIAN,2019/2/27
1190166006,HARINGEY,31,528582,190161,1,3 PEDESTRIAN,1 MALE,60+,69,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/27
1190166013,HAVERING,15,553280,187209,1,3 PEDESTRIAN,1 MALE,U,,1,1,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN,2019/2/27
1190166025,HAMMERSMITH & FULHAM,11,525149,177376,1,3 PEDESTRIAN,1 MALE,60+,88,1,1,04 CROSSING ROAD WITHIN 50M XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/27
1190166030,SOUTHWARK,8,531765,178629,1,3 PEDESTRIAN,2 FEMALE,60+,72,1,2,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/27
1190166049,BROMLEY,19,539291,168267,1,3 PEDESTRIAN,2 FEMALE,0-15,8,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/28
1190166066,HACKNEY,4,535431,184471,1,3 PEDESTRIAN,1 MALE,25-59,54,1,1,05 CROSSING ROAD (NOT ON XING),3 FROM DRIVERS O/SIDE,1 PEDESTRIAN,2019/2/27
1190166072,SOUTHWARK,8,532502,179870,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,1,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN,2019/2/27
